[0.12004, 0.19002, 0.01009, 0.01481, 0.00559, 0.00195, 0.00397, 0.00651, 0.00008, 0.00210, 0.00955, 0.00369] * [0.12004, 0.19002, 5.55340] * [] * 0 *   0
[0.21238, 0.75423, 0.00909, 0.00691, 0.00496, 0.00093, 0.03623, 0.00724, 0.00006, 0.00025, 0.01337, 0.00470] * [0.21238, 0.75423, 4.51234] * [] * 0 *   0
[0.17894, 0.85191, 0.00904, 0.00141, 0.00498, 0.00093, 0.02222, 0.00639, 0.00006, 0.00026, 0.01337, 0.00947] * [0.17894, 0.85191, 4.13644] * [] * 0 *   0
[0.70664, 0.74471, 0.00882, 0.00329, 0.00762, 0.00042, 0.00371, 0.00923, 0.00093, 0.00167, 0.01322, 0.00790] * [0.70664, 0.74471, 3.94238] * [] * 0 *   0
[0.00572, 0.00030, 0.00909, 0.05814, 0.02221, 0.00201, 0.00425, 0.00485, 0.00022, 0.00043, 0.01627, 0.00467] * [0.00572, 0.00030, 6.32346] * [] * 0 *   0
[0.67701, 0.86722, 0.00909, 0.00820, 0.01565, 0.00084, 0.00231, 0.00459, 0.00008, 0.00543, 0.01323, 0.00323] * [0.67701, 0.86722, 3.73566] * [] * 0 *   0
[0.29597, 0.00001, 0.04643, 0.00091, 0.00646, 0.00116, 0.01978, 0.00949, 0.01325, 0.74509, 0.01372, 0.02497] * [0.29597, 0.00001, 7.98133] * [] * 0 *   0
[0.72977, 0.81580, 0.00930, 0.00093, 0.00520, 0.00114, 0.00421, 0.00626, 0.00763, 0.00213, 0.01073, 0.03072] * [0.72977, 0.81580, 3.45213] * [] * 0 *   0
[0.66889, 0.00556, 0.00904, 0.00148, 0.00500, 0.00084, 0.02494, 0.00657, 0.00008, 0.00538, 0.01323, 0.00098] * [0.66889, 0.00556, 5.49358] * [] * 0 *   0
[0.66889, 0.63724, 0.00904, 0.00148, 0.00500, 0.00084, 0.00200, 0.00459, 0.00008, 0.00538, 0.01323, 0.00317] * [0.66889, 0.63724, 4.97526] * [] * 0 *   0
[0.10289, 0.77657, 0.00904, 0.01279, 0.00622, 0.00086, 0.02646, 0.00599, 0.00010, 0.00379, 0.01372, 0.00293] * [0.10289, 0.77657, 4.58879] * [] * 0 *   0
[0.13510, 0.83074, 0.00823, 0.01753, 0.00645, 0.00073, 0.00149, 0.00615, 0.00007, 0.00046, 0.01295, 0.00299] * [0.13510, 0.83074, 4.22858] * [] * 0 *   0
[0.66889, 0.84689, 0.00904, 0.00148, 0.01576, 0.00084, 0.00200, 0.00459, 0.00008, 0.00538, 0.01323, 0.00317] * [0.66889, 0.84689, 3.78022] * [] * 0 *   0
[0.70182, 0.00776, 0.00836, 0.00534, 0.00524, 0.00078, 0.02196, 0.00756, 0.00026, 0.00028, 0.01416, 0.00468] * [0.70182, 0.00776, 5.24686] * [] * 0 *   0
[0.74720, 0.71299, 0.00933, 0.00097, 0.00558, 0.00114, 0.08735, 0.00739, 0.00233, 0.00282, 0.01737, 0.00295] * [0.74720, 0.71299, 4.09467] * [] * 0 *   0
[0.00571, 0.85061, 0.00838, 0.00108, 0.00527, 0.00076, 0.00421, 0.00595, 0.00006, 0.00028, 0.01323, 0.00279] * [0.00571, 0.85061, 4.41742] * [] * 0 *   0
[0.78027, 0.74932, 0.00904, 0.00107, 0.00527, 0.00116, 0.00421, 0.00624, 0.00009, 0.00036, 0.01322, 0.00271] * [0.78027, 0.74932, 3.37637] * [] * 0 *   0
[0.86430, 0.85176, 0.00904, 0.00102, 0.00527, 0.00116, 0.00421, 0.03395, 0.00008, 0.00043, 0.01322, 0.00289] * [0.86430, 0.85176, 2.80969] * [] * 0 *   0
[0.16699, 0.85198, 0.00904, 0.00108, 0.00527, 0.00116, 0.00421, 0.00595, 0.00006, 0.00028, 0.01323, 0.00225] * [0.16699, 0.85198, 4.09003] * [] * 0 *   0
[0.70078, 0.04412, 0.00835, 0.00539, 0.00524, 0.00078, 0.00390, 0.00755, 0.00010, 0.00036, 0.01322, 0.00268] * [0.70078, 0.04412, 5.14424] * [] * 0 *   0
[0.72574, 0.76494, 0.00909, 0.01475, 0.00692, 0.00083, 0.00437, 0.00621, 0.00010, 0.00028, 0.01824, 0.00263] * [0.72574, 0.76494, 3.68556] * [] * 0 *   0
[0.72574, 0.76375, 0.00909, 0.01475, 0.00692, 0.00229, 0.00437, 0.00621, 0.00010, 0.00028, 0.05199, 0.00263] * [0.72574, 0.76375, 3.78803] * [] * 0 *   0
[0.17970, 0.79736, 0.00909, 0.00691, 0.05127, 0.00092, 0.00494, 0.00639, 0.00006, 0.00025, 0.01337, 0.00477] * [0.17970, 0.79736, 4.35714] * [] * 0 *   0
[0.17027, 0.00858, 0.00963, 0.00107, 0.00522, 0.00114, 0.03782, 0.00597, 0.00006, 0.00294, 0.01296, 0.00274] * [0.17027, 0.00858, 5.86506] * [] * 0 *   0
[0.78027, 0.00015, 0.00904, 0.00208, 0.00646, 0.00116, 0.01978, 0.00949, 0.00008, 0.02836, 0.01372, 0.23755] * [0.78027, 0.00015, 5.41970] * [] * 0 *   0
[0.00214, 0.74689, 0.00838, 0.00547, 0.00519, 0.00116, 0.00221, 0.00605, 0.00027, 0.00273, 0.01199, 0.00263] * [0.00214, 0.74689, 4.86291] * [] * 0 *   0
[0.76613, 0.19301, 0.00905, 0.03898, 0.00613, 0.00093, 0.00417, 0.00615, 0.00006, 0.00290, 0.01346, 0.00227] * [0.76613, 0.19301, 4.46331] * [] * 0 *   0
[0.00214, 0.74562, 0.00838, 0.00547, 0.00519, 0.00201, 0.00221, 0.00605, 0.00027, 0.00273, 0.01199, 0.00263] * [0.00214, 0.74562, 4.87387] * [] * 0 *   0
[0.13109, 0.00057, 0.00923, 0.04553, 0.00459, 0.00078, 0.02570, 0.00657, 0.00303, 0.00282, 0.01857, 0.00098] * [0.13109, 0.00057, 6.06261] * [] * 0 *   0
[0.00214, 0.74528, 0.00838, 0.00547, 0.00524, 0.00201, 0.00221, 0.00605, 0.00027, 0.00273, 0.01199, 0.00279] * [0.00214, 0.74528, 4.87672] * [] * 0 *   0
[0.66889, 0.00556, 0.00904, 0.00148, 0.00500, 0.00084, 0.02494, 0.00657, 0.00008, 0.00538, 0.01323, 0.00098] * [0.66889, 0.00556, 5.49358] * [] * 0 *   0
[0.72996, 0.71643, 0.00930, 0.00092, 0.04882, 0.00113, 0.03272, 0.00630, 0.00068, 0.00212, 0.01071, 0.00421] * [0.72996, 0.71643, 4.13534] * [] * 0 *   0
[0.00014, 0.72888, 0.01460, 0.00922, 0.00933, 0.00039, 0.01542, 0.02959, 0.02955, 0.02155, 0.00907, 0.00798] * [0.00014, 0.72888, 5.26374] * [] * 0 *   0
[0.83605, 0.69200, 0.01460, 0.00092, 0.00037, 0.00054, 0.01553, 0.00927, 0.02955, 0.02155, 0.00291, 0.00797] * [0.83605, 0.69200, 3.75118] * [] * 0 *   0
[0.76365, 0.69230, 0.01460, 0.00924, 0.00933, 0.03384, 0.01633, 0.01104, 0.04139, 0.02155, 0.00400, 0.00797] * [0.76365, 0.69230, 4.23073] * [] * 0 *   0
[0.76124, 0.66535, 0.00291, 0.00529, 0.00025, 0.00064, 0.01555, 0.00619, 0.03050, 0.02767, 0.00152, 0.00992] * [0.76124, 0.66535, 4.26065] * [] * 0 *   0
[0.88168, 0.68490, 0.00271, 0.00108, 0.00037, 0.00049, 0.01553, 0.00927, 0.02955, 0.02155, 0.00291, 0.01134] * [0.88168, 0.68490, 3.78049] * [] * 0 *   0
[0.00005, 0.08910, 0.00254, 0.01044, 0.00023, 0.00051, 0.01702, 0.05129, 0.02825, 0.00359, 0.08025, 0.00921] * [0.00005, 0.08910, 6.39350] * [] * 0 *   0
[0.00005, 0.72896, 0.00258, 0.00982, 0.00143, 0.03093, 0.01545, 0.05164, 0.04149, 0.18002, 0.00136, 0.00921] * [0.00005, 0.72896, 5.79578] * [] * 0 *   0
[0.73786, 0.00043, 0.03475, 0.00099, 0.00009, 0.05071, 0.00917, 0.01399, 0.01535, 0.05988, 0.00522, 0.00483] * [0.73786, 0.00043, 5.32941] * [] * 0 *   0
[0.68999, 0.00012, 0.07360, 0.00095, 0.00244, 0.00546, 0.00919, 0.05329, 0.01692, 0.02325, 0.00517, 0.00807] * [0.68999, 0.00012, 5.69496] * [] * 0 *   0
[0.77156, 0.03209, 0.03333, 0.00088, 0.00018, 0.00579, 0.00661, 0.01561, 0.01904, 0.01244, 0.00748, 0.00495] * [0.77156, 0.03209, 4.82939] * [] * 0 *   0
[0.66885, 0.16451, 0.03515, 0.00036, 0.00031, 0.00586, 0.00668, 0.00987, 0.01269, 0.02280, 0.00496, 0.00836] * [0.66885, 0.16451, 5.27737] * [] * 0 *   0
[0.79283, 0.19322, 0.03478, 0.00050, 0.00003, 0.00665, 0.00664, 0.01610, 0.01624, 0.01092, 0.01578, 0.00479] * [0.79283, 0.19322, 4.39455] * [] * 0 *   0
[0.76841, 0.75367, 0.03386, 0.00062, 0.02394, 0.00754, 0.00495, 0.01474, 0.01538, 0.00618, 0.00800, 0.00517] * [0.76841, 0.75367, 3.62293] * [] * 0 *   0
[0.73786, 0.00043, 0.03475, 0.00099, 0.00009, 0.05071, 0.00917, 0.01399, 0.01535, 0.05988, 0.00522, 0.00483] * [0.73786, 0.00043, 5.32941] * [] * 0 *   0
[0.09094, 0.69168, 0.03453, 0.00096, 0.01340, 0.00599, 0.00633, 0.01509, 0.01474, 0.01116, 0.00622, 0.00703] * [0.09094, 0.69168, 5.29877] * [] * 0 *   0
[0.65011, 0.73433, 0.03386, 0.00097, 0.00081, 0.00611, 0.01099, 0.01421, 0.01624, 0.02838, 0.02727, 0.00482] * [0.65011, 0.73433, 4.66729] * [] * 0 *   0
[0.68576, 0.04834, 0.00277, 0.01069, 0.00218, 0.00121, 0.00024, 0.00160, 0.00459, 0.02666, 0.00141, 0.00020] * [0.68576, 0.04834, 5.26103] * [] * 0 *   0
[0.68576, 0.11837, 0.00286, 0.01069, 0.00218, 0.03680, 0.00024, 0.00165, 0.00459, 0.01712, 0.00141, 0.00020] * [0.68576, 0.11837, 5.17669] * [] * 0 *   0
[0.22494, 0.73465, 0.00226, 0.01092, 0.00175, 0.00062, 0.00026, 0.00150, 0.00992, 0.04130, 0.00135, 0.00021] * [0.22494, 0.73465, 4.59867] * [] * 0 *   0
[0.65314, 0.02134, 0.00215, 0.01212, 0.00113, 0.00112, 0.00020, 0.00423, 0.01049, 0.01662, 0.00110, 0.00285] * [0.65314, 0.02134, 5.54480] * [] * 0 *   0
[0.68576, 0.11837, 0.00286, 0.01069, 0.00218, 0.03680, 0.00024, 0.00165, 0.00459, 0.01712, 0.00141, 0.00020] * [0.68576, 0.11837, 5.17669] * [] * 0 *   0
[0.13652, 0.67358, 0.00216, 0.02797, 0.00176, 0.00029, 0.00020, 0.00150, 0.00987, 0.01714, 0.00141, 0.00021] * [0.13652, 0.67358, 5.18375] * [] * 0 *   0
[0.09512, 0.64222, 0.00256, 0.01107, 0.00190, 0.00029, 0.00235, 0.00276, 0.00474, 0.01714, 0.00271, 0.00011] * [0.09512, 0.64222, 5.45827] * [] * 0 *   0
[0.65583, 0.79833, 0.00054, 0.00881, 0.00109, 0.00029, 0.00025, 0.00185, 0.06141, 0.01792, 0.00141, 0.03380] * [0.65583, 0.79833, 4.20133] * [] * 0 *   0
[0.22494, 0.71522, 0.00226, 0.01092, 0.00218, 0.00062, 0.00026, 0.00150, 0.00992, 0.03311, 0.00141, 0.00084] * [0.22494, 0.71522, 4.72220] * [] * 0 *   0
[0.73299, 0.64913, 0.00277, 0.01091, 0.00216, 0.00033, 0.00247, 0.00289, 0.00994, 0.01947, 0.00139, 0.00089] * [0.73299, 0.64913, 4.43943] * [] * 0 *   0
[0.68557, 0.08222, 0.00286, 0.06922, 0.00216, 0.00029, 0.00161, 0.00255, 0.00470, 0.01714, 0.00141, 0.00146] * [0.68557, 0.08222, 5.33241] * [] * 0 *   0
[0.65127, 0.05917, 0.00226, 0.00879, 0.00174, 0.00053, 0.00020, 0.00176, 0.00405, 0.01749, 0.00111, 0.00285] * [0.65127, 0.05917, 5.46254] * [] * 0 *   0
[0.73299, 0.64913, 0.00277, 0.01091, 0.00216, 0.00033, 0.00247, 0.00289, 0.00994, 0.01947, 0.00139, 0.00089] * [0.73299, 0.64913, 4.43943] * [] * 0 *   0
[0.70342, 0.67474, 0.00285, 0.01089, 0.00218, 0.00110, 0.00024, 0.00380, 0.00992, 0.01705, 0.00139, 0.00081] * [0.70342, 0.67474, 4.46732] * [] * 0 *   0
[0.77086, 0.71556, 0.00225, 0.01117, 0.00218, 0.00031, 0.00026, 0.00150, 0.00994, 0.03311, 0.00141, 0.00084] * [0.77086, 0.71556, 3.72432] * [] * 0 *   0
[0.65483, 0.16603, 0.00203, 0.01212, 0.00174, 0.00053, 0.00020, 0.00176, 0.00402, 0.01749, 0.00111, 0.00285] * [0.65483, 0.16603, 5.20444] * [] * 0 *   0
[0.69098, 0.75386, 0.00200, 0.01069, 0.00218, 0.03680, 0.00024, 0.00165, 0.00459, 0.01712, 0.00141, 0.00020] * [0.69098, 0.75386, 4.05362] * [] * 0 *   0
[0.68576, 0.11837, 0.00286, 0.01069, 0.00218, 0.03680, 0.00024, 0.00165, 0.00459, 0.01712, 0.00141, 0.00020] * [0.68576, 0.11837, 5.17669] * [] * 0 *   0
[0.62105, 0.64352, 0.01627, 0.01111, 0.00190, 0.00029, 0.00031, 0.00199, 0.00999, 0.01714, 0.00310, 0.00005] * [0.62105, 0.64352, 5.30140] * [] * 0 *   0
[0.65065, 0.19560, 0.02616, 0.00879, 0.00174, 0.00053, 0.00020, 0.00176, 0.00443, 0.01743, 0.00111, 0.00082] * [0.65065, 0.19560, 5.23322] * [] * 0 *   0
[0.73163, 0.82025, 0.00159, 0.01015, 0.00227, 0.00115, 0.00039, 0.00478, 0.00233, 0.01728, 0.00137, 0.00005] * [0.73163, 0.82025, 3.32527] * [] * 0 *   0
[0.73163, 0.80789, 0.00160, 0.01015, 0.00110, 0.00115, 0.00055, 0.00478, 0.00977, 0.01728, 0.00137, 0.04608] * [0.73163, 0.80789, 3.50858] * [] * 0 *   0
[0.68576, 0.11837, 0.00286, 0.01069, 0.00218, 0.03680, 0.00024, 0.00165, 0.00459, 0.01712, 0.00141, 0.00020] * [0.68576, 0.11837, 5.17669] * [] * 0 *   0
[0.70310, 0.72596, 0.00286, 0.01092, 0.00222, 0.00112, 0.01945, 0.00150, 0.00994, 0.03343, 0.00139, 0.00011] * [0.70310, 0.72596, 4.17328] * [] * 0 *   0
[0.13667, 0.00019, 0.00199, 0.01071, 0.00217, 0.00028, 0.00026, 0.00248, 0.00985, 0.07832, 0.00139, 0.00085] * [0.13667, 0.00019, 6.02431] * [] * 0 *   0
[0.77086, 0.15454, 0.00285, 0.01045, 0.00218, 0.00031, 0.00048, 0.00150, 0.01000, 0.01705, 0.00141, 0.00017] * [0.77086, 0.15454, 4.40524] * [] * 0 *   0
[0.65834, 0.75373, 0.00054, 0.00881, 0.00110, 0.00030, 0.00025, 0.00185, 0.06141, 0.01791, 0.00141, 0.05713] * [0.65834, 0.75373, 4.49517] * [] * 0 *   0
[0.13667, 0.00019, 0.00199, 0.01071, 0.00217, 0.00028, 0.00026, 0.00248, 0.00985, 0.07832, 0.00139, 0.00085] * [0.13667, 0.00019, 6.02431] * [] * 0 *   0
[0.87529, 0.72084, 0.00191, 0.01089, 0.00218, 0.00032, 0.00194, 0.00151, 0.00993, 0.01726, 0.00146, 0.00006] * [0.87529, 0.72084, 3.37205] * [] * 0 *   0
[0.07172, 0.71591, 0.00190, 0.01089, 0.00219, 0.00033, 0.00048, 0.00151, 0.00276, 0.01727, 0.00148, 0.00017] * [0.07172, 0.71591, 4.95226] * [] * 0 *   0
[0.80620, 0.71538, 0.00199, 0.00884, 0.05450, 0.00010, 0.00021, 0.00186, 0.00432, 0.01792, 0.00344, 0.00165] * [0.80620, 0.71538, 3.63742] * [] * 0 *   0
[0.11514, 0.67167, 0.00216, 0.01214, 0.00176, 0.00052, 0.00020, 0.00201, 0.00399, 0.01714, 0.00135, 0.00021] * [0.11514, 0.67167, 5.19173] * [] * 0 *   0
[0.68668, 0.79973, 0.00286, 0.01082, 0.00063, 0.00030, 0.00028, 0.00151, 0.00275, 0.01656, 0.00319, 0.00081] * [0.68668, 0.79973, 3.73209] * [] * 0 *   0
[0.11514, 0.67167, 0.00216, 0.01214, 0.00176, 0.00052, 0.00020, 0.00201, 0.00399, 0.01714, 0.00135, 0.00021] * [0.11514, 0.67167, 5.19173] * [] * 0 *   0
[0.70337, 0.67361, 0.00286, 0.01069, 0.00280, 0.00063, 0.00024, 0.00165, 0.00459, 0.06438, 0.00141, 0.00020] * [0.70337, 0.67361, 4.58198] * [] * 0 *   0
[0.68433, 0.12761, 0.00215, 0.07000, 0.00215, 0.00031, 0.00020, 0.00254, 0.00402, 0.01663, 0.00110, 0.00208] * [0.68433, 0.12761, 5.22874] * [] * 0 *   0
[0.09503, 0.14017, 0.00190, 0.01089, 0.00218, 0.00033, 0.00048, 0.00151, 0.00993, 0.01727, 0.00148, 0.00017] * [0.09503, 0.14017, 5.67937] * [] * 0 *   0
[0.11514, 0.16656, 0.00214, 0.01584, 0.00176, 0.00924, 0.00034, 0.00201, 0.00399, 0.01714, 0.00135, 0.00021] * [0.11514, 0.16656, 5.59580] * [] * 0 *   0
[0.76519, 0.80789, 0.00160, 0.01015, 0.00110, 0.00115, 0.00055, 0.00673, 0.00977, 0.01728, 0.00137, 0.04608] * [0.76519, 0.80789, 3.28806] * [] * 0 *   0
[0.72862, 0.05092, 0.00277, 0.01092, 0.00218, 0.00033, 0.00247, 0.00160, 0.00994, 0.01947, 0.00139, 0.00089] * [0.72862, 0.05092, 4.93556] * [] * 0 *   0
[0.79991, 0.81417, 0.00096, 0.04416, 0.00084, 0.02527, 0.00459, 0.00496, 0.00799, 0.02058, 0.00131, 0.00392] * [0.79991, 0.81417, 3.13384] * [] * 0 *   0
[0.07714, 0.00578, 0.00089, 0.00893, 0.00085, 0.02351, 0.00676, 0.00381, 0.00166, 0.01790, 0.00210, 0.00399] * [0.07714, 0.00578, 6.05557] * [] * 0 *   0
[0.09431, 0.82772, 0.01026, 0.03937, 0.00069, 0.02369, 0.00485, 0.00553, 0.00123, 0.01866, 0.00279, 0.00597] * [0.09431, 0.82772, 4.48341] * [] * 0 *   0
[0.00165, 0.08887, 0.00095, 0.00893, 0.00110, 0.02400, 0.00676, 0.00381, 0.00193, 0.01790, 0.00210, 0.00398] * [0.00165, 0.08887, 6.03640] * [] * 0 *   0
[0.81264, 0.79032, 0.00090, 0.04373, 0.00097, 0.02532, 0.00440, 0.00571, 0.00191, 0.03210, 0.00108, 0.00495] * [0.81264, 0.79032, 3.20045] * [] * 0 *   0
[0.08699, 0.08887, 0.00089, 0.00893, 0.00085, 0.02401, 0.00676, 0.00381, 0.00167, 0.01790, 0.00210, 0.00399] * [0.08699, 0.08887, 5.88597] * [] * 0 *   0
[0.02583, 0.08887, 0.00089, 0.00893, 0.00085, 0.02401, 0.00676, 0.00381, 0.00167, 0.02116, 0.00210, 0.00399] * [0.02583, 0.08887, 6.01330] * [] * 0 *   0
[0.72043, 0.78366, 0.00069, 0.00983, 0.00067, 0.02367, 0.00365, 0.00547, 0.00285, 0.01789, 0.00236, 0.00631] * [0.72043, 0.78366, 3.64515] * [] * 0 *   0
[0.72650, 0.20860, 0.00184, 0.00994, 0.00097, 0.02334, 0.00440, 0.00593, 0.00132, 0.01870, 0.00052, 0.00561] * [0.72650, 0.20860, 4.68005] * [] * 0 *   0
[0.00051, 0.06491, 0.01433, 0.01504, 0.00240, 0.02429, 0.00444, 0.00496, 0.00122, 0.06148, 0.00000, 0.00577] * [0.00051, 0.06491, 6.25891] * [] * 0 *   0
[0.74074, 0.23590, 0.00137, 0.03946, 0.01053, 0.02369, 0.00702, 0.00553, 0.00123, 0.01763, 0.00279, 0.00045] * [0.74074, 0.23590, 4.65598] * [] * 0 *   0
[0.75064, 0.77107, 0.00155, 0.01182, 0.00069, 0.02240, 0.00450, 0.00400, 0.00387, 0.02175, 0.00055, 0.00600] * [0.75064, 0.77107, 3.51049] * [] * 0 *   0
[0.09431, 0.82567, 0.01038, 0.03946, 0.00069, 0.02369, 0.00702, 0.00553, 0.00123, 0.01866, 0.00279, 0.00593] * [0.09431, 0.82567, 4.49482] * [] * 0 *   0
[0.30687, 0.12440, 0.00104, 0.01035, 0.00086, 0.02362, 0.00459, 0.00496, 0.00395, 0.02096, 0.00145, 0.00494] * [0.30687, 0.12440, 5.58552] * [] * 0 *   0
[0.15645, 0.79900, 0.00089, 0.04929, 0.00097, 0.02403, 0.00448, 0.00662, 0.00181, 0.01782, 0.00004, 0.00495] * [0.15645, 0.79900, 4.43072] * [] * 0 *   0
[0.14079, 0.79900, 0.00090, 0.04929, 0.00097, 0.02403, 0.00676, 0.00662, 0.00166, 0.01782, 0.00002, 0.00495] * [0.14079, 0.79900, 4.47118] * [] * 0 *   0
[0.01541, 0.78194, 0.00074, 0.01048, 0.00067, 0.02251, 0.00492, 0.00547, 0.00285, 0.05301, 0.00117, 0.00625] * [0.01541, 0.78194, 4.80024] * [] * 0 *   0
[0.08561, 0.76809, 0.00054, 0.00391, 0.05068, 0.02365, 0.00960, 0.01937, 0.01730, 0.00050, 0.00068, 0.00383] * [0.08561, 0.76809, 4.80825] * [] * 0 *   0
[0.00003, 0.12022, 0.03665, 0.02622, 0.00937, 0.96731, 0.00595, 0.01904, 0.01671, 0.00566, 0.00016, 0.00416] * [0.00003, 0.12022, 8.71723] * [] * 0 *   0
[0.69135, 0.73595, 0.00536, 0.02933, 0.00900, 0.03266, 0.00444, 0.01940, 0.02111, 0.00136, 0.00037, 0.00459] * [0.69135, 0.73595, 4.31072] * [] * 0 *   0
[0.08561, 0.76809, 0.00054, 0.00391, 0.05068, 0.02365, 0.00960, 0.01937, 0.01730, 0.00050, 0.00068, 0.00383] * [0.08561, 0.76809, 4.80825] * [] * 0 *   0
[0.66422, 0.70619, 0.00017, 0.02711, 0.00901, 0.02557, 0.00457, 0.01931, 0.01780, 0.00205, 0.00373, 0.00463] * [0.66422, 0.70619, 4.69551] * [] * 0 *   0
[0.08561, 0.76809, 0.00054, 0.00391, 0.05068, 0.02365, 0.00960, 0.01937, 0.01730, 0.00050, 0.00068, 0.00383] * [0.08561, 0.76809, 4.80825] * [] * 0 *   0
[0.66561, 0.00007, 0.00061, 0.05500, 0.01057, 0.02361, 0.00556, 0.02011, 0.01581, 0.00135, 0.00057, 0.00484] * [0.66561, 0.00007, 5.71362] * [] * 0 *   0
[0.00204, 0.65937, 0.00688, 0.00390, 0.00261, 0.03181, 0.00035, 0.00660, 0.00081, 0.01516, 0.02273, 0.00474] * [0.00204, 0.65937, 5.64196] * [] * 0 *   0
[0.00007, 0.65937, 0.00614, 0.00407, 0.00261, 0.03181, 0.14635, 0.00660, 0.00081, 0.01516, 0.02273, 0.00474] * [0.00007, 0.65937, 6.03662] * [] * 0 *   0
[0.00761, 0.72311, 0.04975, 0.00325, 0.00244, 0.00986, 0.00035, 0.00725, 0.00019, 0.01659, 0.00120, 0.00466] * [0.00761, 0.72311, 5.15994] * [] * 0 *   0
[0.69114, 0.11701, 0.00040, 0.02152, 0.00408, 0.03188, 0.00011, 0.01088, 0.00058, 0.01428, 0.03287, 0.00038] * [0.69114, 0.11701, 5.24526] * [] * 0 *   0
[0.69114, 0.11701, 0.00040, 0.02152, 0.00408, 0.03188, 0.00011, 0.01088, 0.00058, 0.01428, 0.03287, 0.00038] * [0.69114, 0.11701, 5.24526] * [] * 0 *   0
[0.80978, 0.70499, 0.00380, 0.00290, 0.00260, 0.03899, 0.00243, 0.00640, 0.00633, 0.01202, 0.03190, 0.00114] * [0.80978, 0.70499, 3.73913] * [] * 0 *   0
[0.70056, 0.76667, 0.00366, 0.00371, 0.00261, 0.03657, 0.00007, 0.00741, 0.00089, 0.02694, 0.00177, 0.04503] * [0.70056, 0.76667, 4.03987] * [] * 0 *   0
[0.00028, 0.16947, 0.00772, 0.00433, 0.04291, 0.03177, 0.01410, 0.01206, 0.00623, 0.01574, 0.00091, 0.00079] * [0.00028, 0.16947, 6.02955] * [] * 0 *   0
[0.70056, 0.76667, 0.00366, 0.00371, 0.00261, 0.03657, 0.00007, 0.00741, 0.00089, 0.02694, 0.00177, 0.04503] * [0.70056, 0.76667, 4.03987] * [] * 0 *   0
[0.73793, 0.70650, 0.00151, 0.01617, 0.00390, 0.03842, 0.00503, 0.00680, 0.07003, 0.01213, 0.00093, 0.00119] * [0.73793, 0.70650, 4.25881] * [] * 0 *   0
[0.00748, 0.84486, 0.00366, 0.00396, 0.00261, 0.03832, 0.00037, 0.00720, 0.00011, 0.01265, 0.00136, 0.00021] * [0.00748, 0.84486, 4.49748] * [] * 0 *   0
[0.27771, 0.71035, 0.00529, 0.00095, 0.00262, 0.03191, 0.00241, 0.00677, 0.00159, 0.01203, 0.03193, 0.01145] * [0.27771, 0.71035, 4.87742] * [] * 0 *   0
[0.79317, 0.71352, 0.00030, 0.00402, 0.05143, 0.03604, 0.00009, 0.00691, 0.00015, 0.01590, 0.00015, 0.00110] * [0.79317, 0.71352, 3.76478] * [] * 0 *   0
[0.00757, 0.73654, 0.00369, 0.01553, 0.00183, 0.03842, 0.00037, 0.00721, 0.00011, 0.01265, 0.00056, 0.00021] * [0.00757, 0.73654, 5.02219] * [] * 0 *   0
